VE
PARAMETERS,
window_size, threshold_L, threshold_H, alpha_ini, p_t_ini, min_packages, max_packages,
60,80000,100000,0.5,100000,1,20,
WINDOWS,
step, NOx_total_w, NOx_total_acum, alpha, lambda, p_t_total, e_t_total, p_t_control_zone, e_t_control_zone, k_control_zone, num_veh_total, num_vehicles_control_zone,  
2160,29765.56758550708,695420.6533497911,0.5,0.8085958821063636,656.1158296779904,29765.56758550708,71033.14630147122,7592.710346121108,1,371,143,
2220,28996.761456353823,724417.4148061449,0.5675155951325146,1.1350311902650292,0,28996.761456353823,68708.8571976872,7890.991608601252,1,358,140,
2280,28050.506121455674,752467.9209276006,0.580331078539674,1.0225817290609733,0,28050.506121455674,66934.49294627435,7428.871310135907,1,354,138,
2340,27142.588169849725,779610.5090974503,0.6133622149839548,1.0569177451729783,0,27142.588169849725,65087.92907645634,7665.6958367388015,1,355,131,
2400,26814.52632051462,806425.0354179649,0.5363009235985959,0.8743625063578871,0,26814.52632051462,64856.49682529274,7637.8303060573935,1,353,121,
2460,27658.113132518392,834083.1485504833,0.6419615183435671,1.197017364870426,0,27658.113132518392,61676.39566821738,7593.055126758481,1,360,122,
2520,27234.760608164786,861317.9091586481,0.7343902464027353,1.1439786115181159,0,27234.760608164786,59624.99797282736,8244.409808273022,1,366,127,
2580,28487.825919801828,889805.73507845,0.6230243600699494,0.8483559839223226,0,28487.825919801828,61412.03994929114,9422.24583176468,1,359,139,
2640,28251.337413715664,918057.0724921656,0.5813303700388986,0.9330780741440516,0,28251.337413715664,63336.239425721455,10321.902143726787,1,357,135,
2700,26492.091079848557,944549.1635720142,0.6328326150861897,1.0885937630333073,0,26492.091079848557,62949.06982205784,9410.174263636149,1,354,133,
2760,27371.858205019445,971921.0217770337,0.6862922310465673,1.084476707878112,0,27371.858205019445,62521.724101271364,9332.944650116531,1,349,133,
2820,27571.240673188626,999492.2624502223,0.806102544660117,1.174576234719784,0,27571.240673188626,60520.94705328545,8570.409064492138,1,341,126,
2880,28576.507640151347,1028068.7700903736,0.7809866464431915,0.9688427999845661,0,28576.507640151347,60815.68955443764,9014.327701013286,1,346,125,
2940,29255.827698094774,1057324.5977884685,0.8840880341619397,1.1320142773097308,0,29255.827698094774,60840.958495436615,10213.397436786556,1,356,139,
3000,30677.637979923406,1088002.235768392,0.9443140795290803,1.0681222265656283,0,30677.637979923406,61524.91362968573,10297.05517333977,1,367,132,
3060,31912.945522746108,1119915.181291138,0.8700413260871547,0.9213474043731671,0,31912.945522746108,62399.54200570363,9166.755015376402,1,374,136,
3120,31986.191217926167,1151901.3725090642,0.9005208247706185,1.0350322424574239,0,31986.191217926167,61761.068608379974,8676.816784793155,1,374,118,
3180,32331.497088891374,1184232.8695979556,1,1.1529916003327432,0,32331.497088891374,61157.2900412013,9773.14583581601,1,372,124,
3240,31988.150924343186,1216221.0205222988,1,1.1384789673713251,0,31988.150924343186,62192.357244806946,11281.377909947574,1,381,133,
3300,32754.574832845454,1248975.5953551442,1,1.00211352823184,0,32754.574832845454,65947.57191971976,12774.236428999377,1,391,132,
3360,33108.75359653412,1282084.3489516783,1,1.0356009031930207,0,33108.75359653412,70099.60475670984,13472.440965727263,1,400,141,
3420,34353.42601799117,1316437.7749696695,0.8138103320605367,0.8138103320605367,5056.254063811852,34353.42601799117,75993.38974152741,13218.077973362391,1,403,153,
3480,34385.149916702576,1350822.9248863722,0.7300659850378093,0.8970959894172271,7145.948361494251,34385.149916702576,81099.45680779549,13179.930971023114,1,396,156,
3540,34493.69681443489,1385316.621700807,0.8169158750158735,1.118961699021721,1357.0240111471794,34493.69681443489,83788.66328096141,12759.861764361414,0.9450271596102255,406,143,
3600,36165.24096481686,1421481.862665624,0.7889165733207459,0.9657255997203097,2756.1433860328907,36165.24096481686,87727.38355242684,12630.250668948203,0.8105668359519296,414,155,
3660,35855.381225377896,1457337.2438910017,0.6857286212217452,0.8692029606316204,7320.218028672454,35855.381225377896,90444.04321931869,10539.486312576442,0.6136308223786582,407,146,
3720,36388.65870954776,1493725.9026005494,0.699113704167356,1.0195195045552612,7006.174574230812,36388.65870954776,89041.67859768301,7773.310919361683,0.4777978390340657,433,130,
3780,37685.91126596837,1531411.8138665177,0.7558931358732226,1.0812163048262526,5768.298866454083,37685.91126596837,86011.92660991734,6701.194755670597,0.5479160701158493,467,130,
3840,39147.86088847729,1570559.674754995,0.8086501925067617,1.069794332200931,6403.563795697861,39147.86088847729,82261.64161731441,5877.863997205452,0.699403669504133,489,132,
3900,39326.61921186262,1609886.2939668575,0.768121621870016,0.9498812082006561,11534.459512336864,39326.61921186262,78898.77309896957,5186.06235546106,0.8869179191342795,501,134,
3960,40327.91983632646,1650214.213803184,0.7493676651794271,0.9755846520178253,16741.331876021613,40327.91983632646,75429.24601712229,5310.734786313148,1,529,144,
4020,42686.41714871093,1692900.630951895,0.7518934803096474,1.0033705952999927,23306.407593932803,42686.41714871093,71683.14631163602,5284.235652213674,1,547,122,
4080,44797.08160525775,1737697.7125571526,0.8356371550532389,1.1113770460000583,28093.91554318845,44797.08160525775,68652.26750388731,6971.5146062518215,1,577,150,
4140,44978.03061710972,1782675.7431742623,0.8426359229434649,1.008375367045258,36770.43294666887,44978.03061710972,68746.18035805109,9169.29115757111,1,586,161,
4200,45215.51860408741,1827891.2617783498,0.8066570863137322,0.9573020379856905,47523.078183271435,45215.51860408741,71154.71995639568,11024.257940215799,1,594,182,
4260,45446.33620747379,1873337.5979858236,0.8033315684121055,0.9958774081849033,57117.8276960887,45446.33620747379,74482.49479878653,12290.67151605498,1,618,198,
4320,47824.83155273535,1921162.429538559,0.6521686556053913,0.8118299855867629,75716.77976770059,47824.83155273535,80924.66517743898,13748.640248933316,1,643,213,
4380,50272.41591230099,1971434.84545086,0.5330793435594082,0.8173949161426111,96562.97869886758,50272.41591230099,90938.21723635367,17370.106304198205,0.9537667411280513,665,253,
4440,53655.13789004657,2025089.9833409064,0.576446859673278,1.0813528354415345,111289.41451301891,53655.13789004657,98712.45493090607,17506.413213526208,0.45308913818231666,687,254,
4500,55637.83220171421,2080727.8155426206,0.6878596765836225,1.1932750869238695,123969.34358547383,55637.83220171421,104531.1995336403,16558.22038504907,0.06437725345469662,706,241,
4560,57626.98628751989,2138354.8018301404,0.7134986088404552,1.037273492152023,144254.48415552088,57626.98628751989,110636.83329886668,15441.095194594584,0,727,225,
4620,60970.07795375586,2199324.8797838963,0.6831320185406367,0.9574398745511656,170756.72662543476,60970.07795375586,115162.52972747094,13142.655299564743,0,749,205,
4680,63977.43100498995,2263302.310788886,0.5930540111144286,0.8681396787422726,203481.1291957029,63977.43100498995,118129.82314375404,10780.550524963546,0,777,171,
4740,66089.66818425198,2329391.978973138,0.5935850455376651,1.0008954233733933,233538.56213851273,66089.66818425198,117963.60042033589,8841.836086942389,0,792,151,
4800,68412.67571199677,2397804.654685135,0.7080464386760472,1.1928306550154137,259009.3342699546,68412.67571199677,113838.64332957636,6610.5188043791795,0,798,115,
4860,70448.00626108049,2468252.6609462155,0.7846636169707115,1.1082092559323202,289561.8073174716,70448.00626108049,106936.4247194032,3071.664693217722,0,815,91,
4920,69676.72061027968,2537929.381556495,0.7970981651290131,1.0158469793799114,322668.0366700745,69676.72061027968,99125.93642977526,1332.1345247912602,0,818,30,
4980,70309.59630613783,2608238.977862633,0.9119726938059363,1.1441159115682198,351789.4601597564,70309.59630613783,89067.91477202339,239.02154636209238,0.04370317851123691,819,18,
5040,70083.58470662877,2678322.5625692615,0.8142734706235728,0.8928704512252058,389729.7086222778,70083.58470662877,81182.59425246704,150.5135414704986,0.5466042613988306,850,10,
5100,71980.07230099566,2750302.634870257,0.8187590306155953,1.005508665275055,425511.46897337143,71980.07230099566,73571.26275044237,1438.246485450826,0.940870287376648,850,38,
5160,71205.6595810502,2821508.2944513075,0.9669437346970747,1.1809869553073078,454201.5981633586,71205.6595810502,68053.86643774377,5111.486285067163,1,858,81,
5220,72540.84921229993,2894049.1436636075,0.9970330154952093,1.0311179231204812,489622.2021433212,72540.84921229993,67072.28082689749,8298.475697238064,1,844,123,
5280,70835.15027425946,2964884.293937867,0.9807342104667401,0.9836526927642674,525045.8554780671,70835.15027425946,70356.05617013277,12136.649578113691,1,852,158,
5340,69491.29966710215,3034375.5936049693,0.8902240066547555,0.9077117909765685,561859.5306700128,69491.29966710215,77065.16652231084,14878.51647096719,1,847,188,
5400,70947.84644938863,3105323.440054358,0.9073149934218298,1.0191985237864996,596116.2302630874,70947.84644938863,86774.08358024874,18881.703772016393,1,856,236,
5460,71572.23230265857,3176895.6723570167,1,1.1828465125840908,625105.9881127188,71572.23230265857,97307.85411998886,21179.38915299692,0.6612958209875629,864,257,
5520,73757.96490594768,3250653.6372629646,0.8022836517801573,0.8022836517801573,669981.7415545809,73757.96490594768,111453.80728193806,21366.506027970623,0.13460729400055715,873,264,
5580,74215.83670470293,3324869.4739676677,0.8933124341278471,1.1134620930461558,704112.9429096222,74215.83670470293,121150.75321595573,19718.104771433093,0,865,255,
5640,73050.97891029454,3397920.452877962,1,1.1281943647701929,736548.9246881898,73050.97891029454,127970.01989723969,16973.015964215705,0,867,227,
5700,74504.52357085959,3472424.976448822,1,1.1544718323304033,769492.4622951548,74504.52357085959,130343.23726701672,12763.463860750666,0,884,188,
5760,76645.14564874233,3549070.122097564,1,1.0962013647332784,806674.3588134991,76645.14564874233,130432.70807571858,9955.28309130136,0,891,143,
5820,76565.09065984501,3625635.212757409,1,1.1236559603489917,842787.8349007805,76565.09065984501,128238.46842997702,7918.663997399349,0,867,110,
5880,74627.76512433846,3700262.9778817478,1,1.0074713134092008,881146.6327423877,74627.76512433846,123810.92351126103,4639.6969019668095,0,843,85,
5940,71699.78077635771,3771962.7586581055,1,1.0245431459113516,915962.8602659368,71699.78077635771,115267.95858081119,677.923382752332,0,835,39,
6000,70152.49929924861,3842115.257957354,0.97043627187526,0.97043627187526,951179.653777676,70152.49929924861,106706.27915467942,172.247020745572,0,791,9,
6060,64969.98481366796,3907085.242771022,0.7981346509447574,0.8224493190082962,986541.4631070454,64969.98481366796,99304.23528360475,0.0,0,729,1,
6120,60134.67599160119,3967219.9187626233,0.9162618213639266,1.148004062070656,1005347.9928641029,60134.67599160119,88972.19872496885,0,0.03478823581976249,705,0,
6180,56678.49861287853,4023898.4173755017,0.9419169082246602,1.0279997335505522,1025018.5010691616,56678.49861287853,79932.3744130643,212.17329005041233,0.5513900637515573,638,16,
6240,51664.791624433434,4075563.208999935,0.8288263780975936,0.8799357680708573,1045005.6050430441,51664.791624433434,72948.94271014577,935.9902097191776,1,599,27,
6300,48948.38649969497,4124511.59549963,0.8303913572663906,1.0018881869715452,1057886.0168117634,48948.38649969497,65971.40736953134,2039.4583421294788,1,591,42,
6360,47978.32784574972,4172489.92334538,0.8253841346592504,0.9939700448910936,1070081.4230414338,47978.32784574972,60068.74887459064,3043.071909079135,1,555,53,
6420,42140.392912067466,4214630.316257447,0.7781028181838175,0.9427159858179823,1078284.0404640539,42140.392912067466,55554.795510810785,3970.4905085819914,1,501,64,
6480,39906.84011620058,4254537.156373648,0.730195936186741,0.938431167607262,1084407.358546393,39906.84011620058,52419.72061267441,5310.805610328982,1,507,83,
6540,40175.100215424594,4294712.256589073,0.7414347602975944,1.0153915182951376,1088028.3641031927,40175.100215424594,50288.097959277125,7006.901011258954,1,514,104,
6600,40395.172725919154,4335107.429314991,0.7780585094312741,1.049395781119002,1090645.2887088277,40395.172725919154,48969.87452000183,8126.338590795725,1,530,122,
6660,42259.718326411676,4377367.147641404,0.8130563482835622,1.0449809859130903,1095285.6915423681,42259.718326411676,48960.57674825815,9395.53110147413,1,549,126,
6720,44705.911826147116,4422073.05946755,0.7994447443336022,0.9832587200398898,1104594.2894470792,44705.911826147116,49570.07105891023,9458.822791011085,1,555,126,
6780,45218.75989168008,4467291.819359231,0.6485015770663394,0.8111899936335369,1120610.2095679517,45218.75989168008,53644.53160427788,11375.170488069482,1,561,150,
6840,43640.071938266796,4510931.891297498,0.5783609516072781,0.8918420125108096,1132143.9690558293,43640.071938266796,58097.79770090341,12479.84420922281,1,562,154,
6900,44345.35632181593,4555277.247619314,0.5036855902279195,0.8708845035754331,1145137.4832489297,44345.35632181593,63054.22174356735,12794.384574842838,1,558,164,
6960,45089.665615296966,4600366.913234611,0.5207022796476007,1.0337843483113764,1153010.9123250172,45089.665615296966,66154.2466975657,12404.08408880073,1,562,159,
7020,42640.773376686906,4643007.686611298,0.5958935343753246,1.1444035443413298,1154453.1581054162,42640.773376686906,68884.92189867968,13030.307100185952,1,512,163,
7080,39232.14926975749,4682239.835881055,0.6670286684136885,1.1193755762309703,1153387.786630859,39232.14926975749,72234.42906261001,13423.887350009078,1,482,167,
7140,38097.14740000875,4720336.983281064,0.7462977050511714,1.1188390250541984,1151206.7291289165,38097.14740000875,75214.26571542621,13049.387878303989,1,483,160,
7200,37548.9944590296,4757885.977740093,0.8407602984279198,1.1265749482242764,1148199.025451872,37548.9944590296,76974.79390613898,11899.702724731253,1,455,160,
7260,35667.5474617696,4793553.525201863,0.7584646760746049,0.9021176160349224,1151390.3387363844,35667.5474617696,80290.48193282503,11434.746571000354,1,434,151,
7320,35588.464219349815,4829141.989421212,0.8621452294789818,1.1366979329096383,1146057.6773709874,35588.464219349815,80773.77100963076,10713.570472992478,0.9854759033587485,445,156,
7380,35617.923119249186,4864759.912540461,0.9218448295250897,1.069245410175483,1143182.7657239193,35617.923119249186,80388.9454069375,9238.383088886103,0.9613114495184621,434,138,
7440,33402.034002960856,4898161.946543422,0.7681674474498726,0.8332936551215592,1146586.228142504,33402.034002960856,80639.31085996672,7750.008349123249,0.9805527296531247,398,127,
7500,30651.836625939854,4928813.783169362,0.6196624374527778,0.8066762520462238,1148197.71969478,30651.836625939854,79956.8599734779,6577.635381927187,0.9680344570016641,389,133,
7560,30627.845973187083,4959441.629142549,0.5,0.805823989969925,1149815.9020290498,30627.845973187083,79359.69987513842,6655.255811389852,1,388,136,
7620,30652.21569269955,4990093.844835249,0.5511173550504396,1.1022347101008791,1140787.668158118,30652.21569269955,76402.10452634742,6962.517042116912,1,365,133,
7680,28156.755129139583,5018250.599964389,0.5,0.8998236902613691,1136550.7704378483,28156.755129139583,75205.78444181946,6902.093127824358,1,364,119,
7740,27784.721524378703,5046035.321488767,0.5,0.8437954509177438,1133958.8557291883,27784.721524378703,74633.28326933108,7021.657885771316,1,362,125,
7800,27957.11590568717,5073992.437394454,0.5249604168304952,1.0499208336609904,1124118.82162308,27957.11590568717,72526.66471182452,7342.668945442344,1,356,122,
7860,25659.518456860278,5099651.955851315,0.5,0.9377691456385979,1116018.6508369506,25659.518456860278,72488.20878101443,8401.46637993729,1,337,126,
7920,24408.095226071437,5124060.051077386,0.5,0.8278061514123389,1110625.724612178,24408.095226071437,74251.75945635323,9213.80603804985,1,330,137,
7980,23927.826785622532,5147987.8778630085,0.5,0.863850209877539,1103454.9438422092,23927.826785622532,75858.70993075402,9381.602363298627,1,330,127,
8040,24898.29477363308,5172886.172636641,0.5054760798096025,1.010952159619205,1091958.960869551,24898.29477363308,75017.14889784015,8257.008403658961,1,329,117,
8100,25960.488109244918,5198846.660745886,0.5,0.8672579784889713,1086698.161753193,25960.488109244918,75890.51439261131,8678.6873011719,1,340,122,
8160,27051.329726092677,5225897.990471979,0.5,0.9091657747274721,1081019.5235890967,27051.329726092677,76306.80926291838,8598.78684285432,1,338,129,
8220,28116.212250922694,5254014.2027229015,0.5423179854370546,1.0846359708741091,1070088.8408885517,28116.212250922694,75662.43152331222,9117.345998260811,1,348,126,
8280,30077.30245796398,5284091.5051808655,0.5324915371421673,0.9818806520182656,1064818.4398738581,30077.30245796398,75345.78314715919,8520.277492011355,1,355,130,
8340,30923.720611278026,5315015.2257921435,0.5,0.9288007065549304,1062305.3350491587,30923.720611278026,75988.25603021708,9001.67924205226,1,351,130,
8400,30765.66228630393,5345780.888078447,0.5,0.9895084056681116,1057448.6947314106,30765.66228630393,75376.80097801183,8294.12059880775,1,351,122,
8460,31109.796579575785,5376890.6846580235,0.5,0.8094538310527949,1059418.1533930858,31109.796579575785,76669.49060992827,8577.774111391598,1,356,120,
8520,30763.106877333816,5407653.791535357,0.5,0.9546228419045879,1055814.8379618544,30763.106877333816,77349.2018768134,9271.316844026427,1,359,124,
8580,31071.490891004018,5438725.282426361,0.5,0.9683674716836304,1052025.0998722478,31071.490891004018,79187.87364054614,10553.9790088854,1,365,130,
8640,31091.213068532248,5469816.495494893,0.5,0.8752157219005252,1051608.5469523612,31091.213068532248,83507.34132942499,12196.409185983575,1,372,144,
8700,31955.406321804086,5501771.901816697,0.5,0.8435046769781653,1053197.7849029512,31955.406321804086,88106.84742560683,12191.04818898532,0.8246329335287504,382,140,
8760,32422.222438249028,5534194.124254946,0.579963700071204,1.159927400142408,1043862.6209360736,32422.222438249028,89498.31032989972,11830.809505574553,0.5946576287196585,398,126,
8820,33136.71794213389,5567330.842197079,0.582310460762902,1.0040463923714706,1040853.6687528344,33136.71794213389,90136.73003226962,9674.83723371315,0.5250844835050142,397,121,
8880,33101.916657311405,5600432.758854391,0.5145507174959991,0.8836363970207081,1042144.6751174004,33101.916657311405,91435.38936422521,9251.386905141966,0.4931634983865188,400,116,
8940,33370.12739699976,5633802.886251391,0.536295350908791,1.0422594560136065,1037993.4620979102,33370.12739699976,90375.09673697426,8320.042476871504,0.4282305317887396,396,123,
9000,34011.45766326101,5667814.343914652,0.6043061109906812,1.1268158673511548,1031439.5485365298,34011.45766326101,87395.33993521577,7161.586004401905,0.4812451631512871,403,119,
9060,33766.09525134454,5701580.439165996,0.5,0.808327243403715,1036105.8630253406,33766.09525134454,85679.59550890468,5559.200764322326,0.6302330032392114,393,116,
9120,32225.583072983558,5733806.02223898,0.5,0.8071458083311182,1039274.1969984039,32225.583072983558,81818.95193078728,3403.6686968626805,0.7160202245547662,381,108,
9180,30865.885044031173,5764671.907283011,0.5,0.8585846961597384,1039231.0329806844,30865.885044031173,76686.9254354645,2595.235770114857,0.9090524034606359,372,105,
9240,31065.86341152756,5795737.770694538,0.5437670945523579,1.0875341891047159,1031145.6655844422,31065.86341152756,70790.81023065223,3891.692497130171,1,349,120,
9300,28501.172631739046,5824238.943326277,0.5,0.864091037051882,1028539.5608823134,28501.172631739046,67534.38922122496,4520.398324039662,1,331,132,
9360,27836.250034469635,5852075.193360746,0.5409211255704005,1.081842251140801,1017429.4898757142,27836.250034469635,63403.697993054695,5605.889032096937,1,325,139,
9420,26820.867442114868,5878896.060802861,0.5794727462626436,1.071270318110779,1005684.625865841,26820.867442114868,60752.253564376486,6989.9884343188,1,304,149,
9480,25094.205300103124,5903990.266102964,0.5898342204598235,1.0178808654315619,994135.120010408,25094.205300103124,59173.8014753726,7582.475699880177,1,288,136,
9540,23492.68460471347,5927482.950707678,0.5239142885312944,0.8882398992090706,985651.1682435949,23492.68460471347,58733.42706043575,7553.78467794479,1,264,116,
9600,20724.199578649426,5948207.150286327,0.6235825939040706,1.1902378071271533,963526.8067656669,20724.199578649426,54751.37585844986,6730.089062158485,1,255,95,
9660,20569.617884319705,5968776.768170646,0.6978664607605497,1.1191243430824604,943807.9482990181,20569.617884319705,50239.03439320618,5559.777622498462,1,242,80,
9720,19727.43553478833,5988504.203705435,0.7025001592180729,1.0066398067797573,927296.3507897351,19727.43553478833,45658.12113249676,4478.845000308395,1,238,55,
9780,19614.14030818635,6008118.344013621,0.6247181558384937,0.8892783120986684,914896.4718623693,19614.14030818635,40865.02822932696,3210.4119057182147,1,227,40,
9840,18624.41395992508,6026742.757973546,0.6618280180965527,1.0594025672397025,895382.3934016651,18624.41395992508,33295.50235649492,1965.0972323252888,1,215,21,
9900,17884.94285756625,6044627.700831112,0.6340042413631587,0.9579592039433198,878780.804917272,17884.94285756625,25405.201915205544,731.3323942005013,1,196,14,
9960,16875.752740334417,6061503.453571447,0.6532389062023187,1.0303383851152226,858564.3757934583,16875.752740334417,16240.006720177442,107.85027100890163,1,172,2,
10020,15520.290294102631,6077023.74386555,0.6065312294093302,0.9284983237380501,840658.7264329911,15520.290294102631,7883.521806534991,0,1,139,0,
10080,13522.43905714532,6090546.182922695,0.6383008163235031,1.0523791445085386,816295.516287829,13522.43905714532,0,0,1,106,0,
10140,11323.758049011642,6101869.940971706,0.5256496881237126,0.8235140464825965,797972.7686634673,11323.758049011642,0,0,1,89,0,
10200,9739.891294417313,6111609.832266123,0.5,0.9194423798492053,774612.7342833132,9739.891294417313,0,0,1,72,0,
10260,8147.976887203551,6119757.809153327,0.5935806620301778,1.1871613240603556,740022.9035043439,8147.976887203551,0,0,1,54,0,
10320,5780.549013192544,6125538.35816652,0.6827446081534212,1.1502136976940638,704395.7594005502,5780.549013192544,0,0,1,26,0,
10380,1848.0907911018503,6127386.448957621,0.6298692117398862,0.9225546481332983,673031.8828588532,1848.0907911018503,0,0,1,8,0,
10440,1074.3906625366662,6128460.839620158,0.7201960863515658,1.1434057625426237,632943.6660698554,1074.3906625366662,0,0,1,2,0,
VEHICLES,
id, vType, NOx_total_veh, n_packages, step_ini, step_fin, total_time(sec),average_package,enter_cz,
veh0,gasolineEuroSix,552.65070794954,5,2,1136,1134,226.8,True,
veh1,highEmissions,755.8103353616204,19,5,1284,1279,67.3157894736842,True,
veh2,hovGasolinaEuroSix,3364.5386202669174,3,8,1285,1277,425.6666666666667,True,
veh3,highEmissions,989.1586522736354,9,11,1287,1276,141.77777777777777,True,
veh4,eVehicle,0.0,4,16,1171,1155,288.75,True,
veh5,eVehicle,0.0,16,20,1477,1457,91.0625,True,
veh6,highEmissions,685.8746345566317,15,23,1170,1147,76.46666666666667,True,
veh7,highEmissions,786.3615428573135,16,26,1380,1354,84.625,True,
veh8,normalVehicle,893.8947704304128,13,33,1310,1277,98.23076923076923,True,
veh9,normalVehicle,927.539327623086,7,36,1437,1401,200.14285714285714,True,
veh10,normalVehicle,1154.3207107490584,4,48,1438,1390,347.5,True,
veh11,eVehicle,0.0,16,52,1478,1426,89.125,True,
veh12,hovGasolinaEuroSix,3376.6675196357724,1,62,1382,1320,1320.0,True,
veh13,highEmissions,1022.2818653571036,13,65,1383,1318,101.38461538461539,True,
veh14,dieselEuroSix,4409.119973366717,14,72,1312,1240,88.57142857142857,True,
veh15,dieselEuroSix,3803.08494672764,20,74,1366,1292,64.6,True,
veh16,gasolineEuroSix,567.8851984833333,1,80,1453,1373,1373.0,True,
veh17,hovGasolinaEuroSix,3560.255826271072,15,83,1455,1372,91.46666666666667,True,
veh18,normalVehicle,1171.273754250565,9,83,1440,1357,150.77777777777777,True,
veh19,eVehicle,0.0,8,85,1115,1030,128.75,True,
